shop                                                        ,datetime            ,price_reg ,price_promo ,article ,name                                                                                            ,category_path
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:27:00 ,      698 ,        698 ,в118143 ,"Ликер ""Шуйская"" Медовая с перцем, настойка горькая,  0.5 л"                                  ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:27:00 ,     2932 ,       2932 ,в121600 ,"Виски ""High Commissioner"" 7 Years Old, gift box,  0.7 л"                                     ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:27:01 ,     9400 ,       9400 ,в91139  ,"Виски ""Lagavulin"" 8 Years Old, gift box,  0.7 л"                                             ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:27:09 ,     1752 ,       1752 ,в243454 ,"Водка ""Онегин"" Органик,  0.5 л"                                                              ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:24:46 ,     1218 ,       1218 ,в204104 ,"Вино Trapiche, Sauvignon Blanc, 2022 "                                                         ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:24:49 ,      561 ,        561 ,в47817  ,"Вино Trapiche, Sauvignon Blanc, 2014 "                                                         ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:24:54 ,      455 ,        455 ,в27201  ,"Вино Trapiche, Sauvignon Blanc, 2012 "                                                         ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:25:40 ,      805 ,        805 ,в36585  ,"Вино Trapiche, Sauvignon Blanc, 2013 "                                                         ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:26:04 ,      635 ,        635 ,в78441  ,"Вино Trapiche, Sauvignon Blanc, 2016 "                                                         ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:26:05 ,      783 ,        783 ,в89025  ,"Вино Trapiche, Sauvignon Blanc, 2017 "                                                         ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:26:07 ,      816 ,        816 ,в119977 ,"Вино Trapiche, Sauvignon Blanc, 2018 "                                                         ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:26:23 ,      890 ,        890 ,в133424 ,"Вино Trapiche, Sauvignon Blanc, 2019 "                                                         ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:26:34 ,      879 ,        879 ,в150169 ,"Вино Trapiche, Sauvignon Blanc, 2020 "                                                         ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:26:44 ,      922 ,        922 ,в170545 ,"Вино Trapiche, Sauvignon Blanc, 2021 "                                                         ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:26:53 ,     1486 ,       1486 ,в236709 ,"Вино Trapiche, Sauvignon Blanc, 2023 "                                                         ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:27:02 ,     1490 ,       1490 ,в249476 ,"Вино Trapiche, Sauvignon Blanc, 2024 "                                                         ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:27:10 ,      561 ,        561 ,в59221  ,"Вино Trapiche, Sauvignon Blanc, 2015 "                                                         ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:27:07 ,      225 ,        225 ,в239520 ,"Виски ""Black Beast"" Blended Scotch Whisky,  50 мл"                                           ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:27:13 ,      709 ,        709 ,в72416  ,"Виски ""Black Beast"" Blended Scotch Whisky,  0.5 л"                                           ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:27:17 ,     1839 ,       1839 ,в72417  ,"Виски ""Black Beast"" Blended Scotch Whisky,  0.7 л"                                           ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:28:02 ,     2675 ,       2675 ,в53121  ,"Херес Lustau, ""La Ina"" Fino Sherry "                                                         ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
"Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 " ,2025-02-04 23:28:04 ,     2803 ,       2803 ,в128053 ,"Херес Lustau, ""La Ina"" Fino Sherry, gift box with glass "                                    ,"От Winestyle|Из ТТ Санкт-Петербург, 15-я линия Васильевского Острова, д. 58 | Все"
