shop                                           ,datetime            ,price_reg ,price_promo ,article ,name                                                                                                          ,category_path
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:24 ,     1539 ,       1539 ,в74712  ,"Игристое вино ""Балаклава"" Брют Резерв, в подарочной коробке "                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:28 ,      769 ,        769 ,в128689 ,"Игристое вино ""Балаклава"" Брют Резерв,  375 мл"                                                            ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:32 ,     2410 ,       2410 ,в169139 ,"Игристое вино ""Балаклава"" Брют Резерв,  1.5 л"                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:36 ,    18490 ,      18490 ,в186834 ,"Игристое вино ""Балаклава"" Брют Резерв,  6 л"                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:37 ,      409 ,        409 ,в181630 ,"Детское шампанское ""Абрау"" Джуниор Розовое "                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:41 ,      809 ,        809 ,в219566 ,"Игристое вино Myskhako, ""Quintessence"" Blaufrankisch Rose Brut "                                           ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:44 ,     1349 ,       1349 ,в163682 ,"Игристое вино Chateau Pinot, Petnat Riesling "                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:41 ,      579 ,        579 ,в57214  ,"Игристое вино ""Инкерман"" Белое полусладкое "                                                               ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:45 ,      509 ,        509 ,в141271 ,"Игристое вино ""Инкерман"" Белое Полусладкое, в подарочной коробке "                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:49 ,      419 ,        419 ,в87072  ,"Игристое вино ""Надежда"" Полусладкое "                                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:27 ,     2790 ,       2790 ,в2604   ,"Игристое вино Asti ""Martini"", gift box "                                                                   ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:29 ,     1329 ,       1329 ,в2600   ,"Игристое вино Asti Martini,  375 мл"                                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:33 ,     2490 ,       2490 ,в2603   ,"Игристое вино Asti ""Martini"" "                                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:37 ,     3250 ,       3250 ,в2606   ,"Игристое вино Asti Martini, in box,  1.5 л"                                                                  ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:41 ,    13990 ,      13990 ,в2607   ,"Игристое вино Asti ""Martini"", in box,  6 л"                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:44 ,      470 ,        470 ,в16637  ,"Игристое вино Asti ""Martini"",  200 мл"                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:47 ,     3410 ,       3410 ,в56089  ,"Игристое вино Asti ""Martini"",  1.5 л"                                                                      ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:50 ,      869 ,        869 ,в92058  ,"Игристое вино Asti ""Martini"",  187 мл"                                                                     ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:50 ,      479 ,        479 ,в35443  ,"Игристое вино ""Bourgeois"" Gold semidolce "                                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:54 ,      309 ,        309 ,в50687  ,"Игристое вино ""Bourgeois"" Gold semidolce, gift box "                                                       ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:56 ,     2990 ,       2990 ,в167803 ,"Игристое вино Oddbird, Spumante, No Alcohol "                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:52 ,      649 ,        649 ,в57824  ,"Игристое вино ""Chateau Tamagne"" Roze de Tamagne Demi-Sec "                                                 ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:55 ,      209 ,        209 ,в79607  ,"Игристое вино Chateau Tamagne, ""Roze de Tamagne"" Demi-Sec,  200 мл"                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:58 ,      769 ,        769 ,в90725  ,"Игристое вино Chateau Tamagne, ""Roze de Tamagne"" Demi-Sec,  1.5 л"                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:02 ,      439 ,        439 ,в87071  ,"Игристое вино ""Надежда"" Брют "                                                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:03 ,     1470 ,       1470 ,в199556 ,"Игристое вино ""Bruni"" Cuvеe Dolce "                                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:13:58 ,      639 ,        639 ,в140897 ,"Игристое вино ""Chateau Tamagne"" Rose Brut "                                                                ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:02 ,     1239 ,       1239 ,в163509 ,"Игристое вино ""Chateau Tamagne"" Rose Brut,  1.5 л"                                                         ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:04 ,      209 ,        209 ,в164526 ,"Игристое вино ""Chateau Tamagne"" Rose Brut,  200 мл"                                                        ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:04 ,     1649 ,       1649 ,в52450  ,"Игристое вино ""Mastro Binelli"" Malvasia Semidolce, gift tube "                                             ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:07 ,     1390 ,       1390 ,в22702  ,"Игристое вино ""Mastro Binelli"" Malvasia Sparkling Semidolce "                                              ,
"г. Москва, Ленинский проспект, д. 49, стр. 5" ,2025-02-04 03:14:11 ,     3120 ,       3120 ,в77960  ,"Игристое вино ""Mastro Binelli"" Malvasia Semidolce,  1.5 л"                                                 ,
